Site Name ,PAR SENSOR
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15686


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

5992,10/07/2023 , 19:40:00,446,478.75
5993,10/07/2023 , 19:50:00,286,307
5994,10/07/2023 , 20:00:00,144,154.57
5995,10/07/2023 , 20:10:00,99,106.27
5996,10/07/2023 , 20:20:00,60,64.41
5997,10/07/2023 , 20:30:00,22,23.62
5998,10/07/2023 , 20:40:00,5,5.37
5999,10/07/2023 , 20:50:00,1,1.07
6000,10/07/2023 , 21:00:00,0,0
6001,10/07/2023 , 21:10:00,0,0
6002,10/07/2023 , 21:20:00,0,0
6003,10/07/2023 , 21:30:00,0,0
6004,10/07/2023 , 21:40:00,0,0
6005,10/07/2023 , 21:50:00,0,0
6006,10/07/2023 , 22:00:00,0,0
6007,10/07/2023 , 22:10:00,0,0
6008,10/07/2023 , 22:20:00,0,0
6009,10/07/2023 , 22:30:00,0,0
6010,10/07/2023 , 22:40:00,0,0
6011,10/07/2023 , 22:50:00,0,0
6012,10/07/2023 , 23:00:00,0,0
6013,10/07/2023 , 23:10:00,0,0
6014,10/07/2023 , 23:20:00,0,0
6015,10/07/2023 , 23:30:00,0,0
6016,10/07/2023 , 23:40:00,0,0
6017,10/07/2023 , 23:50:00,0,0
6018,10/07/2023 , 24:00:00,0,0
6019,11/07/2023 , 00:10:00,0,0
6020,11/07/2023 , 00:20:00,0,0
6021,11/07/2023 , 00:30:00,0,0
6022,11/07/2023 , 00:40:00,0,0
6023,11/07/2023 , 00:50:00,0,0
6024,11/07/2023 , 01:00:00,0,0
6025,11/07/2023 , 01:10:00,0,0
6026,11/07/2023 , 01:20:00,0,0
6027,11/07/2023 , 01:30:00,0,0
6028,11/07/2023 , 01:40:00,0,0
6029,11/07/2023 , 01:50:00,0,0
6030,11/07/2023 , 02:00:00,0,0
6031,11/07/2023 , 02:10:00,0,0
6032,11/07/2023 , 02:20:00,0,0
6033,11/07/2023 , 02:30:00,0,0
6034,11/07/2023 , 02:40:00,0,0
6035,11/07/2023 , 02:50:00,0,0
6036,11/07/2023 , 03:00:00,0,0
6037,11/07/2023 , 03:10:00,0,0
6038,11/07/2023 , 03:20:00,0,0
6039,11/07/2023 , 03:30:00,0,0
6040,11/07/2023 , 03:40:00,0,0
6041,11/07/2023 , 03:50:00,0,0
6042,11/07/2023 , 04:00:00,0,0
6043,11/07/2023 , 04:10:00,0,0
6044,11/07/2023 , 04:20:00,0,0
6045,11/07/2023 , 04:30:00,0,0
6046,11/07/2023 , 04:40:00,0,0
6047,11/07/2023 , 04:50:00,0,0
6048,11/07/2023 , 05:00:00,0,0
6049,11/07/2023 , 05:10:00,0,0
6050,11/07/2023 , 05:20:00,0,0
6051,11/07/2023 , 05:30:00,0,0
6052,11/07/2023 , 05:40:00,0,0
6053,11/07/2023 , 05:50:00,0,0
6054,11/07/2023 , 06:00:00,0,0
6055,11/07/2023 , 06:10:00,0,0
6056,11/07/2023 , 06:20:00,1,1.07
6057,11/07/2023 , 06:30:00,7,7.51
6058,11/07/2023 , 06:40:00,13,13.95
6059,11/07/2023 , 06:50:00,35,37.57
6060,11/07/2023 , 07:00:00,37,39.72
6061,11/07/2023 , 07:10:00,20,21.47
6062,11/07/2023 , 07:20:00,26,27.91
6063,11/07/2023 , 07:30:00,33,35.42
6064,11/07/2023 , 07:40:00,41,44.01
6065,11/07/2023 , 07:50:00,99,106.27
6066,11/07/2023 , 08:00:00,151,162.09
6067,11/07/2023 , 08:10:00,229,245.81
6068,11/07/2023 , 08:20:00,347,372.48
6069,11/07/2023 , 08:30:00,496,532.42
6070,11/07/2023 , 08:40:00,588,631.17
6071,11/07/2023 , 08:50:00,760,815.8
6072,11/07/2023 , 09:00:00,1272,1365.4
6073,11/07/2023 , 09:10:00,1496,1605.85
6074,11/07/2023 , 09:20:00,1194,1281.67
6075,11/07/2023 , 09:30:00,1655,1776.52
6076,11/07/2023 , 09:40:00,1922,2063.13
6077,11/07/2023 , 09:50:00,1086,1165.74
6078,11/07/2023 , 10:00:00,1203,1291.33
6079,11/07/2023 , 10:10:00,2346,2518.26
6080,11/07/2023 , 10:20:00,2325,2495.72
6081,11/07/2023 , 10:30:00,2618,2810.23
6082,11/07/2023 , 10:40:00,2663,2858.53
6083,11/07/2023 , 10:50:00,2641,2834.92
6084,11/07/2023 , 11:00:00,2661,2856.39
6085,11/07/2023 , 11:10:00,2977,3195.59
6086,11/07/2023 , 11:20:00,3249,3487.56
6087,11/07/2023 , 11:30:00,3179,3412.42
6088,11/07/2023 , 11:40:00,3263,3502.59
6089,11/07/2023 , 11:50:00,3086,3312.59
6090,11/07/2023 , 12:00:00,3446,3699.03
6091,11/07/2023 , 12:10:00,3547,3807.44
6092,11/07/2023 , 12:20:00,3729,4002.81
6093,11/07/2023 , 12:30:00,3146,3377
6094,11/07/2023 , 12:40:00,2365,2538.65
6095,11/07/2023 , 12:50:00,2510,2694.3
6096,11/07/2023 , 13:00:00,3607,3871.85
6097,11/07/2023 , 13:10:00,3465,3719.42
6098,11/07/2023 , 13:20:00,3090,3316.89
6099,11/07/2023 , 13:30:00,3249,3487.56
6100,11/07/2023 , 13:40:00,3488,3744.11
6101,11/07/2023 , 13:50:00,3123,3352.31
6102,11/07/2023 , 14:00:00,2957,3174.12
6103,11/07/2023 , 14:10:00,3211,3446.77
6104,11/07/2023 , 14:20:00,3232,3469.31
6105,11/07/2023 , 14:30:00,2798,3003.45
6106,11/07/2023 , 14:40:00,2813,3019.55
6107,11/07/2023 , 14:50:00,2094,2247.76
6108,11/07/2023 , 15:00:00,2849,3058.19
6109,11/07/2023 , 15:10:00,1966,2110.36
6110,11/07/2023 , 15:20:00,2292,2460.29
6111,11/07/2023 , 15:30:00,2426,2604.13
6112,11/07/2023 , 15:40:00,2447,2626.67
6113,11/07/2023 , 15:50:00,2229,2392.67
6114,11/07/2023 , 16:00:00,2356,2528.99
6115,11/07/2023 , 16:10:00,2306,2475.32
6116,11/07/2023 , 16:20:00,2169,2328.26
6117,11/07/2023 , 16:30:00,2030,2179.06
6118,11/07/2023 , 16:40:00,1864,2000.87
6119,11/07/2023 , 16:50:00,1743,1870.98
6120,11/07/2023 , 17:00:00,1637,1757.2
6121,11/07/2023 , 17:10:00,1567,1682.06
6122,11/07/2023 , 17:20:00,1455,1561.84
6123,11/07/2023 , 17:30:00,1336,1434.1
6124,11/07/2023 , 17:40:00,1194,1281.67
6125,11/07/2023 , 17:50:00,1163,1248.4
6126,11/07/2023 , 18:00:00,1034,1109.92
6127,11/07/2023 , 18:10:00,929,997.21
6128,11/07/2023 , 18:20:00,832,893.09
6129,11/07/2023 , 18:30:00,701,752.47
6130,11/07/2023 , 18:40:00,675,724.56
